short_day,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,month
2013-01-01 00:00:00,29.340833333333332,16.333333333333332,30.625,55.625,05
2013-01-02 00:00:00,29.359166666666678,2.9583333333333335,8.416666666666666,78.625,05
2013-01-03 00:00:00,29.56041666666668,13.375,27.916666666666668,54.541666666666664,05
2013-01-04 00:00:00,29.714166666666657,2.375,10.958333333333334,69.375,05
2013-01-05 00:00:00,29.543333333333333,4.875,16.416666666666668,60.958333333333336,05
2013-01-06 00:00:00,29.329583333333336,-2.375,4.125,74.70833333333333,05
2013-01-07 00:00:00,29.288333333333338,-6.5,-0.4583333333333333,75.25,05
2013-01-08 00:00:00,29.904782608695633,-3.630434782608696,1.2608695652173914,79.69565217391305,05
2013-01-09 00:00:00,30.084374999999998,-3.96875,1.1875,78.625,05
2013-01-10 00:00:00,29.979999999999997,4.195121951219512,11.75609756097561,72.97560975609755,05
2013-01-11 00:00:00,29.974062500000006,8.625,18.75,66.28125,05
2013-01-12 00:00:00,29.934242424242427,15.666666666666666,21.424242424242426,78.93939393939394,05
2013-01-13 00:00:00,29.62750000000001,15.291666666666666,20.083333333333332,81.79166666666667,05
2013-01-14 00:00:00,29.486538461538455,28.51923076923077,32.46153846153846,86.0576923076923,05
2013-01-15 00:00:00,30.12,9.56,15.76,76.72,05
2013-01-16 00:00:00,29.959090909090886,4.386363636363637,9.0,81.6590909090909,05
2013-01-17 00:00:00,29.911944444444448,-4.083333333333333,2.25,74.47222222222223,05
2013-01-18 00:00:00,30.33115384615385,-27.03846153846154,-19.73076923076923,68.46153846153847,05
2013-01-19 00:00:00,30.246666666666673,-7.625,3.7916666666666665,58.416666666666664,05
2013-01-20 00:00:00,30.035348837209277,-1.0930232558139534,5.837209302325581,72.74418604651163,05
2013-01-21 00:00:00,30.07896551724138,0.4827586206896552,8.724137931034482,68.89655172413794,05
2013-01-22 00:00:00,29.836250000000003,-3.7916666666666665,3.6666666666666665,70.75,05
2013-01-23 00:00:00,29.656666666666656,-9.166666666666666,1.8333333333333333,59.416666666666664,05
2013-01-24 00:00:00,29.791250000000005,-19.041666666666668,-7.541666666666667,56.375,05
2013-01-25 00:00:00,29.938461538461542,-29.076923076923077,-22.384615384615383,70.15384615384616,05
2013-01-26 00:00:00,30.09,-35.42857142857143,-28.285714285714285,67.71428571428571,05
2013-01-28 00:00:00,30.34,-29.0,-18.0,56.0,05
2013-01-29 00:00:00,29.88714285714285,-15.333333333333334,-5.190476190476191,61.04761904761905,05
2013-01-30 00:00:00,29.807586206896563,-8.379310344827585,0.9310344827586207,64.51724137931035,05
2013-01-31 00:00:00,29.865510204081627,-3.306122448979592,2.183673469387755,77.44897959183673,05
2013-02-01 00:00:00,30.04692307692308,1.9230769230769231,7.923076923076923,76.46153846153847,05
2013-02-02 00:00:00,29.650416666666672,1.7083333333333333,9.666666666666666,70.04166666666667,05
2013-02-03 00:00:00,29.399166666666673,-0.9166666666666666,5.541666666666667,74.66666666666667,05
